job_id,job_title,company_name,location,time_posted,num_applicants,description
4164758591,"Senior Business Intelligence Analyst (Fraud/ Payment) - Business Intelligence & Planning, Shopee",Shopee,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 day ago,,"Job Description
Evaluate and define business metrics, democratize data by building and socializing decision tools (dashboard, reports)
Work closely with business stakeholders (Fraud/ Payment) to conduct analysis that lead to actionable insights to grow the business and strengthen Operation performance. 
Consult business stakeholders to run analysis/data support that leads to actionable insights to grow/optimize the business
Support various business functions with the development and maintenance of various management reports
Requirements
From 3+ years of experience in Business Intelligence or Data Analytics role with proven business impact
Strong analytical thinking and ability to learn quickly with can do attitude
Excellence written and verbal communication skills in English and Vietnamese
Experience working with cross-functional teams to gather requirements and define the right metrics to describe the state of the business - both on a macro-level and a micro-level
Strong experience in SQL
Advanced Excel skills with knowledge in Power Query, Power Pivots
Knowing statistical programming language (Python, R) to manipulate and draw insights from large data sets is a plus"
4150037052,Senior Business Intelligence Analyst,Yes4All,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 weeks ago,,"Yes4All is one of the leading brands for home sporting goods & furniture in the e-commerce market. Founded in 2010, we have strived to be in the top 1% retailers on Amazon US. Based in California with an operation office in HCMC, we have more than 400 young and talented members with expert knowledge and experience in the e-commerce industry.
We are on an ambitious journey to dominate not only Amazon‘s sporting goods market but also to enter new e-commerce markets from many regions like Canada, Europe, Japan. Besides, Home sporting goods, Furniture, Outdoor and Gardening are also great opportunities that we desire to occupy and create significant values. With our steady knowledge in E-commerce, Yes4All started to provide end to-end ecommerce-enabler service in order to help Vietnamese and global manufacturers or struggling sellers bring their products to the US & International markets.
Our mission:
 Connect the Worldwide Resources & create innovative platform to bring products and services from innovators and manufacturers to worldwide customers more efficiently.
Our vision:
 To be the world leader of e-commerce enabler in term of trading, product creating, and e-commerce servicing.
For More Information
Website: https://yes4all.com/ 
LinkedIn: www.linkedin.com/company/yes4all-llc/ 
Facebook: www.facebook.com/Yes4AllVNCareers 
Yes4All is strongly growing. On the way to become the world largest e-commerce enable platform, we are looking for talented candidates to join us.
Position Overview
The Senior Business Intelligence Analyst will play a crucial role in driving data-driven decision-making across the organization. This individual will be responsible for conducting in-depth data analysis, developing sophisticated BI reports and dashboards, and providing strategic insights to support business objectives
I. Job Description
Data Analysis and Insights: Conduct thorough analysis of data from various sources, including sales, marketing, and customer behavior, to identify trends, generate actionable insights, and support strategic initiative
Reporting and Dashboards: Design, develop, and maintain comprehensive and visually appealing dashboards and reports that facilitate data-driven decision-making across departments
Advanced Analytics: Utilize advanced analytical techniques, including statistical analysis and predictive modeling, to provide deeper insights into business performance
Cross-Functional Collaboration: Work closely with stakeholders from different departments (e.g., marketing, sales, technology) to understand their data needs and ensure alignment with overall business goals
Data Quality and Governance: Ensure the accuracy, integrity, and consistency of data by implementing and maintaining data quality and governance standards
Mentorship and Support: Provide guidance and support to junior analysts, fostering their development and enhancing the overall analytical capability of the team
Tool and Technology Optimization: Stay up-to-date with the latest BI tools and technologies, and recommend and implement improvements to enhance analytical processes
Ii. Skill And Experience
A bachelor‘s degree in Business, Economics, Computer Science, or a related field. Advanced degrees are a plus.
A minimum of 3 years of experience in a business intelligence or data analytics role, preferably within the e-commerce sector
Proficiency in BI tools (such as Power BI), along with strong SQL skills. Knowledge of programming languages like Python is the must. Familiarity with Airflow, Jenkins is a plus
Strong analytical and problem-solving skills, with the ability to translate complex data into actionable insights
Excellent communication and presentation skills, with the ability to convey data-driven insights to both technical and non-technical stakeholders
WHY YOU WILL LOVE JOINING US?
FOR YOU TO JOIN
Financial Well-being: A competitive salary with 13th month salary, annual performance bonus and a variety of allowances.
Salary review: annually or on excellent performance.
Activities: company trips, team-building, and other customized monthly bonding events.
Annual leaves: 16 days off and 01 Birthday Leave per year.
Healthcare: annual health check, insurance according to Labor Law and extra PTI Insurance package.
Working Environment: dynamic, friendly environments with working time flexibility (Mon-Fri), and other perks include snacks, coffee, and healthy food provided daily suited for hardworking, fun, and team collaboration.
FOR YOU TO GROW
Ambition: We are now keeping on with our hyper growth to multicategory, multichannel, multimarket, and expanding into the world largest e-commerce enabler. Hence, there will continuously be opportunities to challenge yourself, learn new skills and knowledge. 
Challenges: Your voice can always be heard as we embrace the eagerness of learning and sharing. You can be your own boss and create your own value with the ability to take initiative and make decisions in all aspects of work.
Chances: Be led and coached by experienced and inspirational leaders and participate in various training courses where you can enlarge your knowledge and experience in the E-commerce and Supply Chain industry.
FOR YOU TO STAY
People: Having a headquarter in the US and an operation office in Vietnam, our team is young and highly motivated. You will be working with and alongside members having experiences from International Corporations or high profile from Vietnam that share the same passion and dedication.
Culture: Our working environment is humble, collaborative and 100% healthy. We promote Exchange & Speak out, you can receive transparent and supportive feedback so you can perform the best.
Career path: Provide you a great career path, open to rotating for your better understanding of the company and contribute across many of our functions.
And much more, join us and let yourself explore other fantastic things!"
4156957946,Data Analytic Partner,Yes4All,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 week ago,28 applicants,"Yes4All is one of the leading brands for home sporting goods & furniture in the e-commerce market. Founded in 2010, we have strived to be the world leader in e-commerce enablers in term of trading, product creating and e-commerce servicing. Based in California with an operation office in HCMC, we have more than 500 young and talented members with expert knowledge and experience in the e-commerce industry.
We are on an ambitious journey to dominate not only US e-commerce market but also to enter new e-commerce markets of more than 15 countries in Europe, Asia and North America, not only Amazon channel but also Walmart, Wayfair among others. Besides, Home sporting goods, Furniture, Outdoor and Gardening are also great opportunities that we desire to occupy and create significant values. With our steady knowledge in E-commerce, Yes4All started to provide end-to-end ecommerce-enabler service in order to help Vietnamese and global manufacturers or struggling sellers bring their products to the US & International markets.
Our mission: Connect the Worldwide Resources & create innovative platform to bring products and services from innovators and manufacturers to worldwide customers more efficiently.
Our vision: To be the world leader of e-commerce enabler in term of trading, product creating, and e-commerce servicing.
I. Job Descriptions
 Data analyst and reporting
Provide specialized analysis of the value chain, connecting information from Sales - Marketing - Supply Chain in order to provide operational reports on the current situation, offer suggestions for improvement, or respond to critical business problems. Analyze datasets to extract actionable insights, identify trends, patterns, opportunities for improvement in operational processes, and make data-driven recommendations.
Prepare customizable reports and dashboards to communicate key findings, insights, and recommendations to stakeholders. 
Collaborate with operations managers and stakeholders to understand business requirements and priorities.
Identify key performance indicators (KPIs) and metrics to measure operational performance and track progress over time.
Guarantee the most dependable, fastest, and unified data source for the entire company. (Single source of truth).
 Others task:
Other tasks assigned by the Line manager.
Ii. Requirements
 Knowledge
Bachelor in Statistics, Business, Data Analytics, and other related fields.
Knowledge of research methodologies. Ability to conduct research, prepare comprehensive reports, and present complex financial and statistical information in a clear and succinct format.
 Skills
Proficient in SQL, Python, and Power BI.
Strong communication skills, be able to express your ideas clearly in Vietnamese and English.
Strong collaboration and facilitation skills, willingness to learn, teamwork mindset, multitasking, and ability to lead and drive a group to make decisions.
Ability to demonstrate a high level of verbal and written communication to coordinate with internal stakeholders across departments.
Ability to work independently and proactively, ability to provide creative and effective solutions.
Good at using MS Office: Powerpoint, Excel, Doc.
 Experience
At least 1 year of experience in a relevant role.
Experience in e-commerce industries is a plus.
III. WHY YOU WILL LOVE JOINING US?
 FOR YOU TO JOIN
Financial Well-being: A competitive salary with 13th month salary, annual performance bonus and a variety of allowances.
Salary review: annually or on excellent performance.
Activities: company trips, team-building, and other customized monthly bonding events.
Annual leaves: 16 days off and 01 Birthday Leave per year.
Healthcare: annual health check, insurance according to Labor Law and extra PTI Insurance package.
Working Environment: dynamic, friendly environments with working time flexibility (Mon-Fri), and other perks include snacks, coffee, and healthy food provided daily suited for hardworking, fun, and team collaboration.
 FOR YOU TO GROW
Ambition: We are now keeping on with our hyper growth to multicategory, multichannel, multimarket, and expanding into the world largest e-commerce enabler. Hence, there will continuously be opportunities to challenge yourself, learn new skills and knowledge.
Challenges: Your voice can always be heard as we embrace the eagerness of learning and sharing. You can be your own boss and create your own value with the ability to take initiative and make decisions in all aspects of work.
Chances: Be led and coached by experienced and inspirational leaders and participate in various training courses where you can enlarge your knowledge and experience in the E-commerce and Supply Chain industry.
 FOR YOU TO STAY
People: Having a headquarter in the US and an operation office in Vietnam, our team is young and highly motivated. You will be working with and alongside members having experiences from International Corporations or high profile from Vietnam that share the same passion and dedication.
Culture: Our working environment is humble, collaborative and 100% healthy. We promote Exchange & Speak out, you can receive transparent and supportive feedback so you can perform the best.
Career path: Provide you a great career path, open to rotating for your better understanding of the company and contribute across many of our functions.
And much more, join us and let yourself explore other fantastic things!"
4149383460,Data Collector,Aceolution,"Ho Chi Minh City, Vietnam",2 weeks ago,,"Aceolution is urgently seeking for 
Field Data Representatives
 in 
Vietnam 
(Hanoi & Ho Chi Minh City) who will verify points of interest (POI) based on specific survey instructions. This will involve walking in assigned locations.
However, workers are free to use bike/scooter/other transport if he/she wants.
Employment Type: Regular, full-time. Monday to Friday
Contract period: 10 Days work+ 1day training
Individual Insurance Eligibility: English (Read and speak)
Must live in Hanoi & Ho Chi Minh City, Vietnam.
Nature of work: 
Pedestrian verification of POIs (Point of Interest) which can be amongst hotels, gas stations, restaurants and the likes. We’ll provide: - The list of facilities to verify + the point layer with locations - Survey instructions - Mobile app (Android/iOS) that works on Android 10 and iOS The surveyor will need to walk to the POI and check/collect some information that may involve 5-10 parameters about it and take a picture of the entrance. We recommend on-feet collection; however, workers are free to use bike/scooter/other transport if he/she wants.
Job Type: 
Contractual / Temporary
Contract length: 
10 days
Pay: 
$3.5 per hour
Work Location:
 In person"
4161462683,Category Management Analyst,Shopee,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",5 days ago,,"Job Description
Translate data into valuable insights and present results and recommendations 
Proactively identify new commercial opportunities through deep analysis and innovative research methods
Evaluate market conditions and competitor data to identify emerging trends and to recommend learnings and action points to optimize results
Regularly review and analyze key commercial metrics to develop report, drive continual optimization and improve campaign efficiency
Provides data-driven, actionable insights and recommendations for improving commercial & investment performance
Coordinate and liaise with functional stakeholders to run category and/or cluster projects on demand
Requirements
Minimum Bachelors Degree in Marketing, BBA or related fields from well-known universities
2 - 3 years experienced, e-commerce industry would be a plus
Strong communication skills in both written and verbal format
Efficient command of Business English
Strong project management skills
Good team player, positive attitude and eager to learn
Creative, well-organised and self-motivated
Proficiency in Microsoft Excel, Word and PowerPoint
Strong ability to visualize data/insight
Experience in PowerBI and query tools is an advantage"
4115969894,"Associate, Business Intelligence-HCMC - Vietnam",Lazada,"Ho Chi Minh City, Vietnam",2 weeks ago,,"Be the expert in using data to measure and analyze business performance in each our markets and lines of business
 Monitor key metrics and alert the business on potential issues
 Design market/business intelligence reports and performance measurement dashboards to share with senior management
 Develop and automate reports, interactively build and prototype dashboards to provide insights at scale, solving for analytical needs
 Collaborate with cross-functional stakeholders to understand their business needs, formulate and complete end-to-end analysis that includes data gathering, analysis, ongoing scaled deliverable and presentations
 Perform ad-hoc analysis to drill down into certain business challenges, providing conclusions and advice based on data analysis
 Support projects on data projection, data analysis, performance tracking, and to summarize data analysis requirements
 Support to colleagues for understanding data insights and handling basic data analysis skills
Job Requirements
 Experience in analytics, project management, strategy and/or tech consulting, or other related fields. Experience in E-commerce is a plus.
 Sharp critical thinking, strong analytical and numerical skills. Good communication skills
 Eager to work in a fast-paced and ambiguous environment
 Solid knowledge of SQL and other programming language. Hands-on experience in data extraction, cleaning, preparation, and dashboard development
 Highly energetic and self-motivated. Willingness to learn attitude with ability to work under pressure
 Bachelor’s or Master's degree in relevant field of study."
4144637560,Lead Data Analyst,Pizza Hut Digital & Technology,"Ho Chi Minh City, Vietnam",1 day ago,31 applicants,"PURPOSE OF THE JOB:
At Pizza Hut Global, we want to build the Winning Recipe for our Customers and Team to connect people through the joy of pizza. Taking a fact based, data driven approach is fundamental to us focusing on the right areas. Pizza Hut Global has a vast amount of Operational Data to surface insights for our Team and Key Markets to improve the Customer Experience, execution of standards and to increase sales.
We’re looking for someone with a proven track record to be our Data Analyst Team Lead for the CX Team who is passionate about leveraging data to solve business problems and make data driven strategic decisions. They should have the ability to dive deep into the data sets, set up user friendly dashboards, present data back in a clear concise format utilizing Dashboards, Excel & PPT and plan a calendar of analysis to manage the intake.
Reporting to the Insights Manager and supporting the CX Team, you would work closely with the HutBot Data Team in Vietnam to ensure that we are sharing learnings across teams.
JOB SIZE: 
PH Global (excluding China) which operates in >110 countries and >13,000 restaurant
 
JOB FUNCTIONS: 
1. 
Data Analysis & Reporting:
 Lead the collection, cleaning, and analysis of data from multiple sources, and drive the production of business insights. Guide analysts in designing and delivering actionable reports and dashboards, ensuring alignment with business objectives.
2. 
Ad-Hoc Analysis:
 Create and oversee on-demand analysis for various business functions. Provide strategic insights to support business queries and decision-making, mentoring analysts in the process.
3. 
Business Insights & Strategy:
 Partner with business leaders to translate data into meaningful insights that shape business strategies. Lead the development and communication of key findings, ensuring they support cross-departmental decision-making and drive business growth.
4. 
Data Visualization & Dashboards:
 Lead the creation of dynamic, visually compelling dashboards that track key metrics and performance indicators. Ensure junior analysts are developing effective visualizations that support data-driven decisions.
5. 
Data Modeling:
 Leverage advanced data modeling techniques to predict outcomes and forecast performance based on historical data. Mentor analysts in developing predictive models and applying statistical techniques.
6. 
Data Integration:
 Work closely with data engineering and technical teams to ensure seamless data integration across systems. Lead efforts to improve the flow of data and maintain its accuracy and efficiency.
7. 
Data Quality & Integrity:
 Take ownership of data quality assurance efforts, ensuring the accuracy, consistency, and integrity of data across platforms. Guide analysts in identifying and resolving data discrepancies.
8. 
Leadership & Mentorship:
 Lead and mentor a team of analysts, providing coaching and guidance on analysis, reporting, and professional development. Foster a collaborative team environment, ensuring analysts are empowered to take on challenging projects.
9. 
Presentation & Communication:
 Deliver clear and impactful presentations of data insights and recommendations to senior leadership. Guide the team in effectively communicating analysis results through reports, dashboards, and presentations.
KNOWLEDGE AND SKILL REQUIRED:
Experience:
 5+ years in a similar data analysis or BI role, with proven leadership experience in guiding and mentoring analysts. Prior experience in the restaurant industry is a plus.
Technical Skills:
Expertise in Snowflake for data warehousing and querying, with a deep understanding of data architecture and modeling.
Advanced proficiency in BI tools like DOMO, Power BI, and others for data reporting and visualization.
Expertise in SQL and experience with data analysis tools like Excel.
Experience with ETL processes and cloud-based data platforms (e.g., AWS, GCP).
Strong understanding of statistical methods and predictive analytics.
Leadership Abilities:
 Proven ability to lead, mentor, and develop a team of analysts, managing workflows and ensuring team success.
Cross-functional Collaboration:
 Experience working effectively with cross-functional teams, driving data-driven decisions and influencing business outcomes.
Communication & Presentation:
 Strong written and verbal communication skills with the ability to present complex data insights to non-technical stakeholders. Ability to provide clear recommendations based on data analysis.
Organizational Skills:
 Strong organizational, time management, and documentation skills. Ability to manage multiple priorities and projects.
Proactive & Results-Oriented:
 A self-motivated problem-solver who thrives in fast-paced environments, with a focus on achieving measurable outcomes.
Additional Experience (Advantageous):
 Familiarity with user experience analysis tools (e.g., Content Square) and advanced data visualization techniques.
DIVERSITY & INCLUSION- EVERYONE AT THE TABLE
Pizza Hut, as a member of the Yum! Brands family recognizes the importance of having an inclusive culture with diverse team members and a steadfast commitment to developing a company culture where everyone feels respected. One of Pizza Hut’s core values is to believe in all people, and we create environments where differences are sought out and celebrated.
Location: Waseco building, 10 Pho Quang, ward 2, Tan Binh district"
4138334084,データアナリスト,teamLab Inc.,"District 12, Ho Chi Minh City, Vietnam",3 weeks ago,,"ACCESS CONTACT
Worksproductsnewsaboutrecruit
開催中の展示ARTARCHITECT未来の遊園地BOOK
開催中の展示
ART
ARCHITECT
未来の遊園地
BOOK
English
日本語
RECRUIT中途採用
エントリー
English
日本語
Worksproductsnewsaboutrecruitaccesscontact
開催中の展示ARTARCHITECT未来の遊園地BOOK
RECRUIT中途採用
エントリー
詳細はこちら
中途採用
ソリューション
データアナリスト
クライアントのビジネスが成長するために有用な情報の抽出、可視化を行います。チームラボが手掛けるサービスの継続的な改善を後押しする役割を担当します。
主な仕事内容
・クライアントとのコミュニケーション及び調整・提案
・ビッグデータを利用した分析システムの導入提案
・分析に利用するデータの設計
・分析PDCA計画の立案
・ビジネス課題の解決に寄与するKPIの設計
・KPI改善を目的とした探索的データ分析
・分析結果のレポートとダッシュボードの作成
・分析結果から得られたインサイトをもとにしたサービスの改善提案
・サービス改善施策の効果検証
・データを活用した新たなサービスの提案
分析環境
分析基盤: Redshift, BigQuery
分析ツール: Google Spreadsheet, Google Analytics 4, Pythonなど
その他: GitHub, Slack, Asana
業務で必要な主なスキル
・クライアントへ分かりやすく説明できるコミュニケーションスキル
・SQL言語のスキル
・Looker Studio, Grafana, PowerBI等のBIツールの知識
・Google Analytics, Google Tag Manager等の分析に利用されるサービスの知識
・表計算ツールやスライド作成ツールを用いた資料作成のスキル
・日常会話レベル以上の日本語
あると望ましいスキル / 経験
・コンサル領域でのデータ分析の実務経験
・ビジネスアナリティクスの実務経験
・Python等の分析に利用される言語およびPandas等の主要なデータ解析ライブラリの知識
主要言語
SQL、Python
開発環境
環境
PC(macOS、Windows)やデュアルディスプレイ、IntelliJ等のIDEもリクエストに応じて提供します。
コード管理
GitHubを利用しています。
プロジェクト管理
主に社内で管理しているRedmineを利用することが多いですが、案件に応じてJIRAやBacklogを利用することもあり自由に選択することができます。
インフラ環境
AWS / GCPなど、サービスに応じて選択しています。
社内ツール
グループウェアはGoogle Workspaceでメールやカレンダー、ドキュメント管理等を行っており、コミュニケーションはSlackを利用しています。
選考の流れ
 STEP1：
Webエントリー
 STEP2：
プログラミングチャレンジ(オンライン)
 STEP3：
面接(複数回) ※場合によっては、選考フローが変更になる場合がございます。
 STEP4：
内定
 STEP5：
内定
募集要項
給与
保有されるスキル・経験・能力により決定
試用期間
3ヶ月
休日・休暇
原則として、土曜、日曜、祝日、年次有給休暇、年末年始、夏期休暇、産前産後休暇、育児休業、看護休暇
勤務地
東京都千代田区神田小川町 2-12 小川町進興ビル(本社)他、会社が指定する場所
Google マップ
待遇・福利厚生
・半期決算賞与(年2回) ※グループ会社の場合は支給対象外
・永年勤続賞(3,5,10,20,30年ごとに30,50,100,200,300万円支給)
この他、各種福利厚生を完備。
詳しくは福利厚生ページをご参照ください。
備考
・チームラボは、それぞれの専門性を活かしたチーム展開を行っており、適性に応じて別ポジション・雇用形態やグループ会社をご案内させていただくこともございます。
・ご応募時に利用する経路は1つに限定してください。（チームラボ採用ページ・就活媒体・転職エージェントなど）重複での応募を検知した場合は、最初にご応募いただいた経路で選考を進めさせていただきます。
各職種についての詳細は、エントリーページからご確認ください
エントリー
この職種に関する実績
WORKS
チームラボDMP
マーケティングに必要なデータを収集、統合し、分析のスペシャリストのサポートのもと、サイトの改善はもちろん、あらゆるチャネルへのデータ活用が可能になります。また、近年研究されている最新AI技術も柔軟に取り入れることが可能であり、お客さまが抱える問題点や仮説の検証、データに埋もれた価値の発掘を行うことが可能です。
制作範囲
溜めたデータを利用して、新規アルゴリズムの検証
WORKS
チームラボレコメンド
ユーザの行動履歴やアイテムのテキスト情報を解析し、アイテム間の相関関係を算出したり、パーソナライズ化されたおすすめ情報を提供することができます。レコメンドのアルゴリズムは協調フィルタリングやコンテンツマッチ技術をベースとし、Matrix Factorizationやディープラーニングを利用して、ログの少ない商品にも最適なログ補完を行うなど、最新のモデルを取り入れています。さらに、画像解析技術 ✕ ディープラーニングを活用したレコメンドも提供しています。
制作範囲
レコメンドエンジンの効果検証、精度改善のための継続的分析
ENTRY
エントリー
関連する採用イベント
TECHNOLOGY
オンラインプログラミング採用
書類選考なし！プログラミングスキルで面接までスキップ！
TECHNOLOGYCREATIVECATALYST
オンライン会社紹介 毎月開催中
新卒 / 中途どなたでもご参加頂けるオンライン説明会です
関連するポジション
ソリューション
Webアプリエンジニア
システム / サービスの設計から運用まで、開発プロセスの中心を担います。要件定義から開発、運用までエンジニアとしてプロジェクトに参加します。
ソリューション
フロントエンドエンジニア
Webアプリケーションのフロントエンドアーキテクチャの設計、実装を担当します。
アート
数理最適化エンジニア
センシング技術と最適化技術を組み合わせた物体の制御を行います。インタラクティブアートの設計に用いる配置計算アルゴリズムの開発も担当します。
TECHNOLOGY
WebアプリエンジニアフロントエンドエンジニアiOSエンジニアAndroidエンジニアFlutterエンジニア画像処理エンジニア数理最適化エンジニアプロジェクション基盤開発エンジニアインタラクティブエンジニア(Unity/リアルタイムCG/UnrealEngine)サウンドプログラマーUAV(ドローン)エンジニア製品開発エンジニア
TECHNOLOGY
WebアプリエンジニアフロントエンドエンジニアiOSエンジニアAndroidエンジニアFlutterエンジニア画像処理エンジニア数理最適化エンジニアプロジェクション基盤開発エンジニアインタラクティブエンジニア(Unity/リアルタイムCG/UnrealEngine)サウンドプログラマーUAV(ドローン)エンジニア製品開発エンジニア
CREATIVE
UI/UXデザイナーUIデザイナーサインデザイナーシネマトグラファー3DCGアニメーター/VFXアーティスト3DCGアニメーター(Unreal Engine)3DCGアニメーター/アセット制作
CREATIVE
UI/UXデザイナーUIデザイナーサインデザイナーシネマトグラファー3DCGアニメーター/VFXアーティスト3DCGアニメーター(Unreal Engine)3DCGアニメーター/アセット制作
CATALYST
ソリューションカタリストソリューションプロジェクトマネージャーデータアナリストセールス アートカタリストアートプロジェクトマネージャーテクニカルディレクターパラメトリックデザイン作品製作・施工管理植物担当常設展示運営責任者常設展示保守担当テクニカルアシスタント(品質管理/保守)事務/フロントアシスタント
CATALYST
ソリューションカタリストソリューションプロジェクトマネージャーデータアナリストセールス アートカタリストアートプロジェクトマネージャーテクニカルディレクターパラメトリックデザイン作品製作・施工管理植物担当常設展示運営責任者常設展示保守担当テクニカルアシスタント(品質管理/保守)事務/フロントアシスタント
Other Positions
経営企画広報(メディアコーディーネート)広報(自社SNS運用)集客/ブランディング(マーケティング)アカウントエグゼクティブ機材管理採用広報/ブランディング採用担当法務人事労務法務アシスタント
Other Positions
経営企画広報(メディアコーディーネート)広報(自社SNS運用)集客/ブランディング(マーケティング)アカウントエグゼクティブ機材管理採用広報/ブランディング採用担当法務人事労務法務アシスタント
OPEN POSITION
Bloomキャリア登録サービス
OPEN POSITION
Bloomキャリア登録サービス
CONTACT
Privacy Policy© teamLab"
4143379980,"Analyst, Reporting & insight - HCM and Hanoi",NAB Innovation Centre Vietnam,"Ho Chi Minh City, Vietnam",3 weeks ago,192 applicants,"About the role: 
A reporting function will be set up to support the 175 deep dive Assurance reviews being delivered as a part of the Vendor Management Reset project. This team will be responsible for developing and enhancing and reporting frameworks to track performance against established targets and also identify trends, risks and opportunities.
We are looking for a talented, enthusiastic individual to join assist the team in preparing and updating Risk management reports, Dashboards, Scorecards for Stakeholders
This role requires excellence in translating data into reporting that can drive real actionable insights and business value.
Responsibilities: 
Consulting
Proven ability to build relationships with 
stakeholders and manage expectations / timelines 
(MUST HAVE)
Ability to 
work with business and technical leads
 to understand requirements and craft solutions (MUST HAVE)
Excellent written and verbal communication skill
s (MUST HAVE)
Critical thinking, along with analytical and innovative problem solver (NICE TO HAVE)
Superior time management, organisation skills and resilience (NICE TO HAVE)
Reporting and MI
Understanding of data supply chains and preparation of data-driven metrics (NICE TO HAVE)
Design and deliver 
accurate, timely and relevant management information
 (MUST HAVE)
Analysis of data
 to drive insights into reports (MUST HAVE)
Data and Analytics
Knowledge of core data principles including 
data extraction, analysis and visualisation
 (MUST HAVE)
Experience with managing large datasets (through 
SAS, SQL, Python
) and visualisation tools (
Power BI, DAX, Power Query
) (NICE TO HAVE)
Qualification Requirements
Tertiary qualified with a Degree in Business / Technology.
3 years' experience in banking and financial services or business consulting
1 + years Experience and understanding of Third- and Fourth-Party Risk Management Framework
Familiarity with Vendor Risk platforms like Archer
THE BENEFITS AND PERKS
We appreciate and reward our colleagues who do great work every day – from excelling for our customers, to taking ownership of an issue to get it resolved. Here’s how we support our people with a range of exclusive benefits.
1. Generous compensation and benefit package 
Attractive salary
20-day paid annual leave and 7-day paid sick leave
13th month salary and Annual Performance Bonus
Premium healthcare for yourself and family members
Monthly allowance for team activities
Premium welcome kit and occasional gifts of appreciation
Extra benefits on your work anniversary
2. Exciting career and development opportunities 
Large scale products with modern technologies in banking domain
Clear roadmap for career advancement in both technical and leadership pathways
Access to digital learning platform such as Udemy
Consistent and high-quality leadership training through the Distinctive Leadership program (DLP)
Specialist capabilities and accreditations in key skill areas such as Cloud Engineering, Digital, Data, Security and SREs (Site reliability engineers)
Sponsored English course with native teachers
Opportunity for training in Australia
3. Professional and engaging working environment 
Hybrid working model and excellent work-life balance
State-of-the-art & modern Agile office
Food and beverages in the office pantry
Employee Assistance Program to improve your physical and mental health
Annual team activities and company events
A solid and talented team behind you – great people who love what they do
A DIVERSE AND INCLUSIVE WORKPLACE WORKS BETTER FOR EVERYONE
We know that our people make us who we are. That's why we have built a culture of respect – where everyone feels valued and appreciated for being their true authentic selves at NAB. With our focus on inclusion and diversity, and in partnership with our Employee Resource Groups, NAB is a place where First Nations colleagues, colleagues of all genders, sexualities and ages, carers and colleagues with disability, and colleagues from all cultures, races and religions have the opportunity to thrive, connect and grow.
We are intent on providing an environment where you can work your way. Ask about our many flexible work options and please let us know if we can provide any adjustments throughout the recruitment process.
CLOUD-FIRST 
NAB is undergoing an exciting ""Cloud First"" technology transformation by taking advantage of the latest tools and techniques used by leading technology and digital companies globally. But it’s not just about the Tech, we are also investing heavily in our people, so if you have an appetite to learn, grow and elevate others around you, this is the place for you!
It's more than just a career at NAB!
We believe in people with people and dreams, and we want you to achieve your aspirations. More than just a career, NAB Vietnam offers you a flexibility to balance your work - life, the opportunity to grow as professionals, people and a complete set of well-being offerings. If you have an appetite to learn, grow and elevate others around you, this is the place for you.
IT'S MORE THAN MONEY
We naturally also provide a very competitive remuneration package but a career with us is about a lot more than money. We believe in people with ideas and dreams, and we want you to achieve your aspirations. We will work together to deliver exceptional products and outcomes that push the limits of our own aspirations. Our passion for creating value and exceeding our customers' expectations means we are constantly striving to redefine our standards of excellence. You will have our backing to develop and our encouragement to explore, realize and reach your full potential."
4148822068,Data Engineer,Cartrack,"Ho Chi Minh City, Vietnam",2 weeks ago,80 applicants,"About Us
We are a world-leading smart mobility SaaS tech company with nearly 2,000,000 active users. Our teams are collaborative, fast-growing, and empowered to shape the future of connected technology.
Are you curious, innovative, and passionate about data?
Do you take ownership, embrace challenges, and love solving complex problems?
We are looking for a 
Senior Data Engineer
 to build robust data pipelines and infrastructure, enabling seamless processing and analysis of 
audio and video data
. Your work will directly impact how customers interact with connected technology.
Your Role
Design and develop efficient 
data pipelines
 to ingest, process, and store audio/video data from multiple sources (e.g., microphones, cameras, cloud storage).
Implement 
data cleaning and preprocessing
 techniques such as noise reduction, normalization, and frame extraction.
Extract meaningful 
features
 from audio and video data, including acoustic, visual, and temporal attributes.
Oversee 
dataset labeling and annotation
 for machine learning applications.
Build and maintain scalable 
ETL pipelines
 using tools like 
Apache Airflow, Spark, and cloud-native services
 (AWS, GCP, Azure).
Develop efficient 
storage solutions
 for large-scale unstructured data (e.g., data lakes, object storage).
Collaborate with 
machine learning engineers
 to integrate AI models into production environments.
Monitor and optimize 
data pipelines
 for performance, scalability, and reliability.
Your Qualifications
Education
: Bachelor’s degree in Computer Science, Data Science, or a related field.
Programming
: Strong proficiency in 
Python
, with experience using 
NumPy, Pandas, and SQL
.
Data Handling
: Knowledge of 
ETL processes
, data storage, and retrieval techniques.
Domain Knowledge
: Basic understanding of 
audio/video formats
 (MP3, WAV, MP4), codecs, and unstructured data storage concepts.
Communication
: Excellent written and verbal communication skills.
Learning Agility
: A strong desire to learn and adapt to new technologies.
Nice-to-Have (Plusses, but Not Required)
Experience with 
SQL and NoSQL databases
.
Big Data & Cloud
: Basic understanding of 
distributed computing
 and cloud platforms (AWS, Azure, GCP).
Knowledge of 
machine learning frameworks
 (e.g., Scikit-learn, PyTorch, Hugging Face).
Familiarity with 
data visualization tools
."
